# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-rank3-enhanced
#guid column:1
#tags column:6
# Field mapping: GUID  < /dev/null |  Word | Definition | Examples | Etymology | Tags
# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-enhanced-test
#guid column:1
#tags column:6
# Field mapping: GUID | Word | Definition | Examples | Etymology | Tags
WR{6vW=4jZ	<div class="word">drastic</div>	<div class='definition'><strong>抜本的な、過激な、劇的な</strong></div>	<div class="examples">1. The company took drastic measures to cut costs.<br>2. There was a drastic change in weather overnight.<br>3. Drastic reforms were needed to save the economy.</div>	<div class="etymology">語源：ギリシャ語「drastikos」（活動的な）<br>「dran（行動する）」から「強力に作用する・効果的な」</div>	claude-generated toefl rank3 enhanced
h6;+p#0~+f	<div class="word">arouse</div>	<div class='definition'><strong>目覚めさせる、刺激する、引き起こす</strong></div>	<div class="examples">1. The loud noise aroused the sleeping dog.<br>2. His speech aroused strong emotions in the audience.<br>3. The scandal aroused public interest in corruption.</div>	<div class="etymology">語源：「a-（to）+ rouse（起こす）」<br>「完全に目覚めさせる」ことから「感情・興味を呼び起こす」</div>	claude-generated toefl rank3 enhanced
p`TYNX!b!7	<div class="word">predecessor</div>	<div class='definition'><strong>前任者、先輩、前身</strong></div>	<div class="examples">1. The new CEO learned from his predecessor's mistakes.<br>2. This model is much better than its predecessor.<br>3. She inherited the problems from her predecessor.</div>	<div class="etymology">語源：ラテン語「praedecessor」（先に去った人）<br>「prae-（前に）+ decedere（去る）」で「先に職を離れた人」</div>	claude-generated toefl rank3 enhanced
pGaTVoJvWw	<div class="word">prone</div>	<div class='definition'><strong>傾向がある、うつ伏せの、しがちな</strong></div>	<div class="examples">1. He is prone to making careless mistakes.<br>2. The patient was placed in a prone position.<br>3. This area is prone to flooding during spring.</div>	<div class="etymology">語源：ラテン語「pronus」（前に傾いた）<br>「前向きに倒れる」姿勢から「〜しがちな」傾向</div>	claude-generated toefl rank3 enhanced
J?Dbx>R6QX	<div class="word">rigid</div>	<div class='definition'><strong>厳格な、硬直した、融通の利かない</strong></div>	<div class="examples">1. The school has rigid rules about attendance.<br>2. His rigid thinking prevented creative solutions.<br>3. The metal became rigid when cooled rapidly.</div>	<div class="etymology">語源：ラテン語「rigidus」（硬い）<br>「rigere（硬くなる）」から「曲がらない・融通が利かない」</div>	claude-generated toefl rank3 enhanced
M@83&9ruR8	<div class="word">stagnant</div>	<div class='definition'><strong>停滞した、動かない、淀んだ</strong></div>	<div class="examples">1. The stagnant water became a breeding ground for mosquitoes.<br>2. The economy remained stagnant for several years.<br>3. Her career felt stagnant with no opportunities for growth.</div>	<div class="etymology">語源：ラテン語「stagnare」（水たまりを作る）<br>「stagnum（池）」から「流れが止まった・進歩のない」</div>	claude-generated toefl rank3 enhanced
P+%dsxC|UK	<div class="word">suppress</div>	<div class='definition'><strong>抑制する、鎮圧する、抑える</strong></div>	<div class="examples">1. The government suppressed the rebellion quickly.<br>2. She tried to suppress her anger during the meeting.<br>3. Medication can suppress the symptoms effectively.</div>	<div class="etymology">語源：ラテン語「supprimere」（下に押す）<br>「sub-（下に）+ premere（押す）」で「力で押さえつける」</div>	claude-generated toefl rank3 enhanced
&K*u!Q{Q,x	<div class="word">surplus</div>	<div class='definition'><strong>余剰、黒字、過剰</strong></div>	<div class="examples">1. The government reported a budget surplus this year.<br>2. Farmers had a surplus of corn after the good harvest.<br>3. Surplus equipment was sold to other companies.</div>	<div class="etymology">語源：古フランス語「surplus」（上に残る）<br>「sur-（上に）+ plus（より多く）」で「必要以上に残る」</div>	claude-generated toefl rank3 enhanced
j^~.o|VAbT	<div class="word">authentic</div>	<div class='definition'><strong>本物の、真正な、信頼できる</strong></div>	<div class="examples">1. The museum displayed authentic artifacts from ancient Rome.<br>2. We ate at an authentic Italian restaurant.<br>3. Her authentic personality attracted many friends.</div>	<div class="etymology">語源：ギリシャ語「authentikos」（本来の）<br>「authentes（自分で行う者）」から「本物・真正」</div>	claude-generated toefl rank3 enhanced
B8bt7ZPL7>	<div class="word">saturate</div>	<div class='definition'><strong>飽和させる、浸す、満たす</strong></div>	<div class="examples">1. The heavy rain saturated the ground completely.<br>2. The market is saturated with similar products.<br>3. Advertising saturated the media during election season.</div>	<div class="etymology">語源：ラテン語「saturare」（満腹にする）<br>「satur（満ちた）」から「これ以上入らないほど満たす」</div>	claude-generated toefl rank3 enhanced
e}6en04&<^	<div class="word">manipulate</div>	<div class='definition'><strong>操作する、操る、巧みに扱う</strong></div>	<div class="examples">1. She learned to manipulate the complex software.<br>2. Politicians often manipulate public opinion.<br>3. The surgeon manipulated the instruments with precision.</div>	<div class="etymology">語源：ラテン語「manipulus」（手で扱う）<br>「manus（手）+ plere（満たす）」で「手で巧みに操作する」</div>	claude-generated toefl rank3 enhanced
p.1ZgJ_Y,w	<div class="word">consecutive</div>	<div class='definition'><strong>連続した、継続的な</strong></div>	<div class="examples">1. She worked twelve consecutive hours without a break.<br>2. The team won five consecutive games.<br>3. He missed three consecutive days of school.</div>	<div class="etymology">語源：ラテン語「consecutivus」（続く）<br>「con-（共に）+ sequi（続く）」で「途切れることなく続く」</div>	claude-generated toefl rank3 enhanced
b[s|n{<S"1	<div class="word">perennial</div>	<div class='definition'><strong>多年生の、永続的な、継続する</strong></div>	<div class="examples">1. Roses are perennial plants that bloom yearly.<br>2. Traffic congestion is a perennial problem in big cities.<br>3. She is a perennial favorite in tennis tournaments.</div>	<div class="etymology">語源：ラテン語「perennis」（年を通じて）<br>「per-（通じて）+ annus（年）」で「毎年続く・永続的な」</div>	claude-generated toefl rank3 enhanced
"i~$^NL_V#+"	<div class="word">enhance</div>	<div class='definition'><strong>向上させる、高める、強化する</strong></div>	<div class="examples">1. The new software enhances productivity significantly.<br>2. Good lighting enhances the beauty of artwork.<br>3. Exercise enhances both physical and mental health.</div>	<div class="etymology">語源：古フランス語「enhaucier」（高くする）<br>「en-（〜にする）+ haut（高い）」で「より良いものにする」</div>	claude-generated toefl rank3 enhanced
H_=i/Ak,sj	<div class="word">deterioration</div>	<div class='definition'><strong>悪化、劣化、衰退</strong></div>	<div class="examples">1. The deterioration of the building was obvious.<br>2. Doctors noticed a deterioration in his condition.<br>3. Environmental deterioration threatens wildlife.</div>	<div class="etymology">語源：「deteriorate（悪化する）+ -ion（名詞化）」<br>「質や状態が悪くなる過程・結果」</div>	claude-generated toefl rank3 enhanced
T%xj}j?o0P	<div class="word">fertile</div>	<div class='definition'><strong>肥沃な、豊かな、多産の</strong></div>	<div class="examples">1. The fertile soil produced excellent crops.<br>2. She has a fertile imagination for storytelling.<br>3. The fertile couple had six children.</div>	<div class="etymology">語源：ラテン語「fertilis」（実りをもたらす）<br>「ferre（運ぶ・産む）」から「豊かに実る・創造的な」</div>	claude-generated toefl rank3 enhanced
a_w~:Tj5[C	<div class="word">epidemic</div>	<div class='definition'><strong>流行病、蔓延、大流行</strong></div>	<div class="examples">1. The flu epidemic affected thousands of people.<br>2. There's an epidemic of obesity in developed countries.<br>3. Social media helped spread epidemic misinformation.</div>	<div class="etymology">語源：ギリシャ語「epidemios」（人々の間の）<br>「epi-（上に）+ demos（人々）」で「民衆に広がる」</div>	claude-generated toefl rank3 enhanced
kS+g1TRDU2	<div class="word">empirical</div>	<div class='definition'><strong>実験に基づいた、経験的な</strong></div>	<div class="examples">1. The theory lacks empirical evidence to support it.<br>2. Medical research relies on empirical data from trials.<br>3. Her empirical approach proved more effective than theory.</div>	<div class="etymology">語源：ギリシャ語「empeirikos」（経験の）<br>「empeiria（経験）」から「実際の経験・観察に基づく」</div>	claude-generated toefl rank3 enhanced
Nk.H6!dgVx	<div class="word">ambivalence</div>	<div class='definition'><strong>相反する感情、両価性、ためらい</strong></div>	<div class="examples">1. She felt ambivalence about leaving her hometown.<br>2. His ambivalence toward the job offer was obvious.<br>3. Public ambivalence about the policy created confusion.</div>	<div class="etymology">語源：「ambi-（両方）+ valence（価値）」<br>「同時に相反する価値を持つ」心理状態</div>	claude-generated toefl rank3 enhanced
"G,#WdY-mm("	<div class="word">contempt</div>	<div class='definition'><strong>軽蔑、侮辱、さげすみ</strong></div>	<div class="examples">1. She looked at him with obvious contempt.<br>2. The judge cited him for contempt of court.<br>3. His contempt for authority got him into trouble.</div>	<div class="etymology">語源：ラテン語「contemptus」（軽視）<br>「con-（完全に）+ temnere（軽視する）」で「完全に見下す」</div>	claude-generated toefl rank3 enhanced
